language,review,voted_up,playtime
schinese,"完美通关《黑神话·悟空》：一场始于热爱、终于敬畏的西行史诗
当浮屠塔内杨戬的三尖两刃刀掷出，当天命人拒绝老猴子递来的金箍，当倒叙的回忆里大圣与群妖酣饮的画面渐次褪色为孤身一人，我盯着屏幕陷入了长久的沉默。几十个小时的鏖战，从花果山的晨光到小西天的暮色，从初遇鼠都尉的好奇到击败杨戬的震撼，这场完美通关的旅程，早已超越了“玩游戏”的范畴，更像是一场亲身参与的东方玄幻史诗演绎。《黑神话·悟空》用无可匹敌的文化底蕴、打磨至臻的战斗系统和充满哲思的剧情，为国产3A交上了一份足以载入史册的答卷，即便仍有瑕疵，也难掩其璀璨光芒。
若说普通通关是读懂了“天命人传承”的故事，那完美结局便是揭开了整个世界观的终极真相。游戏科学对《西游记》的改编堪称颠覆性创新，却又始终锚定着原著的精神内核。在游戏的旅程中，我不再是旁观者，而是跟着天命人一起，在碎片化的叙事中拼凑悟空的过往——他并非死于杨戬之手，而是以自我牺牲的方式留存“意”根；那些被我们击败的妖王，并非单纯的反派，而是承载着轮回与苦难的可怜人；杨戬的“磨练”与弥勒佛的“指引”，更让“西行”从“取经赎罪”升华为“自我认知与意志觉醒”的征程。
完美结局的触发过程本身就是一场修行：收集隐藏要素、解锁浮屠塔壁画、迎战杨戬的法天象地。当两大巨人在天地间展开肉搏，举手投足间毁天灭地，那种视觉与情感的双重冲击，是任何CG都无法替代的体验。而最终拒绝金箍的瞬间，更是将主题推向高潮——天命人不是悟空的“替代品”，而是继承其意志的“新生命”，这种“不是复刻，而是延续”的设定，让“齐天大圣”的形象彻底摆脱了传统桎梏，多了几分现代人对“自我价值”的思考。
作为一款动作游戏，《黑神话·悟空》的战斗系统无疑是核心亮点。我从最初被虎先锋虐到怀疑人生，到后来熟练运用识破、退寸、神通连招击败杨戬，这种成长感堪称酣畅淋漓。游戏的BOSS设计堪称“疯狂”，无论是体型庞大的晦月魔君，还是招式精妙的杨戬，每一个BOSS都有独特的攻击逻辑和破局方法，没有重复感可言。尤其是完美结局中的杨戬之战，法天象地的变身特效、多变的攻击模式，以及战斗中穿插的剧情对话，让每场战斗都像一场小型电影。
技能系统的设计也尽显巧思：没有繁杂的天赋树，升级获得的技能点可自由搭配，且支持无代价洗点，让我能大胆尝试棍、枪、拳等不同流派。七十二变不仅是探索工具，更能在战斗中发挥奇效——变身为蜜蜂躲避攻击，变身为石敢当抵御伤害，这种“策略性战斗”让动作玩法更具深度。当然，战斗系统并非完美：重棍蓄力接闪身的操作逻辑略显反人类，部分BOSS“只能修脚”的设计也让人有些憋屈，前期缺乏明确的操作指引，新手只能在反复死亡中积累经验。
大部分的时间都花在了探索上。游戏的地图设计堪称“箱庭艺术的巅峰”，每个章节的地图都相互连通，没有粗暴的加载界面，取而代之的是巧妙的通道衔接与场景过渡。从花果山的奇松怪石到黄风岭的黄沙漫天，从浮屠塔的庄严肃穆到秘境的诡谲奇幻，每一处场景都像是动态的水墨画，细节拉满——石壁上的刻痕、落叶的飘动、妖怪的神态，都彰显着东方美学的独特魅力。
探索的乐趣不仅在于风景，更在于“发现”的惊喜。隐藏的支线任务、强力的武器素材、解锁完美结局的关键道具，都藏在地图的犄角旮旯里。但游戏的引导设计却略显“残酷”：没有明确的任务指示，没有详细的小地图，很多时候只能靠直觉和反复试错。第二章的迷路经历至今让我印象深刻，在错综复杂的路径中来回穿梭，刷怪刷到麻木，一度让人产生弃坑的念头。此外，部分区域的空气墙和光源闪烁问题，也偶尔会打破探索的沉浸感。
抛开“国产3A”的滤镜，《黑神话·悟空》仍有不少值得优化的地方。除了前文提到的引导不足、操作瑕疵，游戏的后期章节明显存在赶工痕迹——第六章的“大盒子”地图空旷乏味，与前期的精细设计形成鲜明对比；部分物品的掉落率低到离谱，我曾为了收集某素材刷了两个多小时，严重影响游玩节奏；优化问题也不容忽视，即便在高性能设备上，部分BOSS战仍会出现卡顿和掉帧现象。
但这些瑕疵，在其巨大的成就面前显得微不足道。游戏科学用一己之力，将东方神话的魅力展现得淋漓尽致：台词中暗藏的文化典故、场景里融入的传统艺术、音乐中传递的民族情感，都让这款游戏成为绝佳的文化输出载体。它不仅证明了国产游戏有能力做出比肩世界顶尖水平的3A作品，更让我们看到了传统文化与现代游戏结合的无限可能。
它不是一款“完美无缺”的游戏，却绝对是一款“足够伟大”的游戏。它用充满哲思的剧情、酣畅淋漓的战斗、美轮美奂的场景，为我们构建了一个既熟悉又陌生的西游世界。完美结局的留白，不仅让“齐天大圣”的故事有了新的延续，更让我们对后续的DLC充满了无限期待——钟馗的故事、天庭的秘密、天命人的未来，这些未解之谜都等待着被揭开。
如果你是动作游戏爱好者，如果你对东方神话充满热爱，如果你愿意花时间去感受一款游戏的深度，那么《黑神话·悟空》绝对值得你入手。它或许会让你在迷路时抓狂，在BOSS战中崩溃，但当你最终解锁完美结局，看到那个继承大圣意志、孤身前行的身影时，你会明白：所有的付出，都值得。

评分：9.5/10 （扣掉的0.5分，留给需要优化的细节与未来的无限可能）",True,4663
schinese,一周目是最难的。全图可飞的Boss，是不长眼的。二周目是要耍帅的，战斗技巧是一知半解的。闪避过第一次伤害后，第二次时是要吃瘪的。,True,5163
schinese,之前没玩过魂类游戏，黑神话是我接触的第一款。整体上我认为这是一款特别适合没玩过魂类玩家的游戏，首先地图没有那么复杂不需要因为一个支线或者人物来来回回跑图（相比暗黑类游戏），养成系统也很简洁（后面玩过其他的魂类，养成堪比暗黑类复杂），免费洗点，死亡无惩罚，而且重生点一般都很人性，设置在boss门口。各个boss各有特色，动作一般就两三套，只要摸熟了都不难打过。写评测时刚打完第三章的蜘蛛精，前三章的地图真的很美，真实，就像自己旅游时看到的美景精华的浓缩。打击手感和闪避反馈都很柔和，尤其切手技触发的爽感。然后就是叙事，因为是国产的游戏还是经典的西游，人物名字故事情节很容易代入。整个游玩体验很棒，期待续作！至于玩家普遍吐槽的最后两章，等我玩过了再来测评,True,5580
schinese,"时隔十四个月，抛开情怀啊、传统文化啊、国产啊、反白左叙事啊这些滤镜的加持，回头再看，这依然是一款非常优秀的动作游戏。在游戏性、战斗系统啊、打击感、画面表现、优化、音效、剧情、地图设计、美术、配音等等，都可以和世界上最优秀的同类作品分庭抗礼。
制作组后续又在游戏里增加里“地图”这项便民举措，在一定程度上降低了游戏探索的难度。
尽管游戏末章有些单薄，但瑕不掩瑜。",True,11681
schinese,游戏非常好玩，不愧是中国第一部3A大作！提一些建议，1闪避判定期太短可以再长一点，2打多只怪的时候比较费劲，3天命人是猴子却不能飞檐走壁如果游戏里加些“跑酷”元素就好了，4也许有QTE斩杀设定会更好玩，5教程约等于无。,True,5957
schinese,"光影瞎眼 小西天和黄风岭氛围很不错但是地图设计太糟糕了
",False,2009
schinese,本来一开始好好的非要反向优化，原本不卡，更新以后时不时给我卡一下，我勉强坚持，到后面盘丝洞直接给我卡退啦游戏崩溃啦，还没有退回上版本的方法，没优化的时候不要买各位，,False,6427
schinese,steam上第一个原价买的游戏，也是第一个通关全成就的游戏,True,4131
schinese,纯纯弱智游戏，冯骥肯定觉得自己boss战设计老有巧思了,False,1808
schinese,"BOSS设计和角色动作设计都很流畅。识破一时爽，一直识破一直爽。
游戏品质很高，花草树木、亭台楼阁、衣装服饰，还有角色台词，都很讲究。里面还有很多实景扫描的古建筑。人物动作也很流畅，一不留神就变成 旅游/拍照 模拟器了。
剧情，一般吧，有些意难平，有些魔改，我这老顽固有些不满意。
通关一周目后不想重跑剧情，上来时不时会会老朋友切磋切磋也很惬意。",True,6012
schinese,"不错，值得购买，但游戏整体难度较大，对初玩者要求较高。还有一点就是有的地图跑图太麻烦了，分不清楚，比如盘丝洞。
",True,1337
schinese,作为第一款打通关的类魂国产3A，全款买下的时候多少带些“爱国情怀”。这款游戏圆了我心中的一个大圣梦，打到后面发现我们在复活大圣的路上远走越远，殊不知已经有了他的影子。追逐他，成为他，超越他，希望我们都能成为自己的大圣。游戏真的很好玩，风景也很美，抛开花果山地图的阉割问题以外就是一件独具东方美学艺术品。,True,5143
schinese,游戏很好，就是二郎真君的法天象地是头打乳环的青狮精有点绷不住，二周目看到还是很难绷！！！,True,6546
schinese,不好玩，游戏性一般，空气墙时有时无导致探索过程不是很流畅，跳不上的台阶应该有更好的选择，而不是为了风景强制在不合时宜的地方硬塞空气墙(以前的游戏应该有很多例子可以参考，不知道为啥选了这种呈现方式)，人物构筑深度很低，整体游戏虽然艺术性成分很高，但是可能是一部优秀的艺术电影化游戏，而不是一个可玩性高的游戏。想玩的建议云下剧情好了。这次当支持国产游戏了。,False,1486
schinese,"打完忘发评测，补一篇
很优秀的一部东方玄幻作品，美术设计毫无疑问是整个游戏最大的亮点。
剧情上前面还好，但后面有比较明显的赶工痕迹（也不算明显吧只是我剧情看得多对剧情很敏感），可能是想准时上线的原因，也还可以，不至于没有质量，中上范畴吧。
玩法的话，看个人吧。感觉没有想象中的好玩，打击感太差（个人观点），后面的连战啊什么的都没有打的欲望，做完全成就后就卸了。
没啥难度，一周目没看任何攻略也没死几次（印象中就小黄龙死了七八次，别的基本一遍过，可能是我先过了狼的原因），担心难度大的放心入。",True,3191
schinese,首发ps上300小时，掌机steam重开目前170小时，它对于国内玩家的意义早已超越游戏本身,True,10674
schinese,好玩，如果能加速收集速度就好了,True,3933
schinese,花了110小时打了两个周目，挺让人激动的，没想到国产也能做出这种水准的游戏，可以看出制作者确实是用心在做这款游戏，虽然经验不足搞出几个粪怪，但超模法术给的也不少，篝火数量也是非常多，地图边缘甚至设计空气墙防止掉落，难度可谓十分友好了，见招拆招的快感少了点，像是你打你的我打我的，1-5章体验很不错，我没看攻略探图也就漏了几个没啥用的道具，关键道具几乎全搞到手了，比某些不看攻略没法玩的游戏强得多，第六章说实话体验极差，要不是大圣残躯的顶级演出，我都想给个差评了，还不如把第六章砍了直接打杨戬和大圣来得实在。游戏美术非常惊艳，尤其是紫云山这张图，初见直接狠狠惊艳到我了，这种极致的美术可以看出制作组是真的在用心打磨这款游戏，希望后面国产游戏能以此为榜样做出更多作品,True,6804
schinese,"《黑神话悟空》是有里程碑意义的，我想绝大多数中国游戏玩家都有这么一个梦想：制作有世界影响力的国产3A大作。无论通关后体验如何都值得一试，对于未来的国产游戏而言这就是我们来时的路。

整个游戏过程中第一第二章的体验很棒，特别是第二章虽然地图并不复杂，但也尽心设计了场景支线解密，战斗体验和剧情也给了我极高的期待。可到了第三章却急转直下，我玩游戏是为了消遣，不是来被消遣的，设计一些毫无意义的恶心机制是什么心态呢？基于第三章的恶劣体验，后面两章倒有一种劫后余生的庆幸，算是中规中矩。直到第六章，太失望了，这游戏就没做完！之前已经隐隐感到在特意做大场景浪费跑路时间，第六章更是偌大一个地图只有场景树和山，引导也没有就让玩家楞找BOSS。

幸好冯骥还有《云宫迅音》的绝活，最后一场战斗做得是用心了，这音乐响起来的时候，一路上的起起伏伏都值了，一切就为了取这一份“真经”啊！我终于体会到以前欧美日本玩家是什么感觉，游戏里的亭台楼阁台词设计，个中巧思真的只有属于自己的文化才能明白，太感动了！总得来说动画、音乐、剧情都很棒，我与游戏本身也和解了。

我是今年才买了这款游戏，据说刚出的时候连地图都没有，游科真应该感谢玩家们，把这一作抬到了本不属于它的高度。现在是《怪物猎人》都会差评如潮的时代了，《黑神话悟空》里很多怪物设计是有问题的，甚至产生了一种体型越大越弱智的怪象，还有的只会垃圾招式，比如我打青背龙的时候，那呆物就一直后退缩到角落里往面前扔雷，我靠近就复读这招，让人无语。第一代很多问题尚可以理解，希望游科别把玩家的包容当作自己营销的胜利，在《黑神话钟馗》里给玩家带来真正的惊喜。",True,3742
