file_source,phenomenon,UID,pair_id,sentence_good,sentence_bad,correct_0.5B,correct_1.5B,both_correct,both_wrong,fixed,regression
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,61,赵大爷送给了王五许多个杯子，她的儿子也是。,赵大爷送给了王五许多个杯子，她的儿子也送给了王五。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,62,周大妈送给了王小姐九本教材，这八位员工也是。,周大妈送给了王小姐九本教材，这八位员工也送给了王小姐。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,63,周大妈借给了王姨七把椅子，王小姐的领导也是。,周大妈借给了王姨七把椅子，王小姐的领导也借给了王姨。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,64,我们借给了赵大爷两把椅子，这四个领导也是。,我们借给了赵大爷两把椅子，这四个领导也借给了赵大爷。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,65,王大娘买给了张三两本教材，他的妈妈也是。,王大娘买给了张三两本教材，他的妈妈也买给了张三。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,66,王小姐递给了刘先生几条裙子，这三位音乐家也是。,王小姐递给了刘先生几条裙子，这三位音乐家也递给了刘先生。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,67,赵大爷借给了周大妈四条裙子，杨大哥的学生也是。,赵大爷借给了周大妈四条裙子，杨大哥的学生也借给了周大妈。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,68,王五买给了王姨三只袜子，这四位顾客也是。,王五买给了王姨三只袜子，这四位顾客也买给了王姨。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,69,我们借给了冯大哥几条裙子，那位下属也是。,我们借给了冯大哥几条裙子，那位下属也借给了冯大哥。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,70,我借给了周大妈非常多个开瓶器，这个领导也是。,我借给了周大妈非常多个开瓶器，这个领导也借给了周大妈。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,71,她卖给了张夫人许多个杯子，这个吉他手也是。,她卖给了张夫人许多个杯子，这个吉他手也卖给了张夫人。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,72,你送给了王小姐七把椅子，何太太的老师也是。,你送给了王小姐七把椅子，何太太的老师也送给了王小姐。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,73,张先生借给了张三非常多条裤子，你的兄弟也是。,张先生借给了张三非常多条裤子，你的兄弟也借给了张三。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,74,周大妈借给了吴太太四条被子，胡大爷的员工也是。,周大妈借给了吴太太四条被子，胡大爷的员工也借给了吴太太。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,75,郑大妈借给了刘先生六本教材，李先生的姐妹也是。,郑大妈借给了刘先生六本教材，李先生的姐妹也借给了刘先生。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,76,王先生寄给了陈大姐六条被子，这位舞者也是。,王先生寄给了陈大姐六条被子，这位舞者也寄给了陈大姐。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,77,王小姐递给了李四一本教材，这两个钢琴家也是。,王小姐递给了李四一本教材，这两个钢琴家也递给了李四。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,78,我借给了张先生五条裤子，这个妹妹也是。,我借给了张先生五条裤子，这个妹妹也借给了张先生。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,79,你们卖给了宋女士九个玻璃珠，李先生的兄弟也是。,你们卖给了宋女士九个玻璃珠，李先生的兄弟也卖给了宋女士。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,80,你送给了周大妈许多把椅子，这七个记者也是。,你送给了周大妈许多把椅子，这七个记者也送给了周大妈。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,81,你卖给了吴太太好几只手套，那位父亲也是。,你卖给了吴太太好几只手套，那位父亲也卖给了吴太太。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,82,我递给了李先生三个杯子，我的上级也是。,我递给了李先生三个杯子，我的上级也递给了李先生。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,83,她借给了何太太一个充电器，那位领导也是。,她借给了何太太一个充电器，那位领导也借给了何太太。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,84,王先生卖给了郑大妈四张桌子，那位下属也是。,王先生卖给了郑大妈四张桌子，那位下属也卖给了郑大妈。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,85,刘先生送给了杨大哥三只手套，那七个打工人也是。,刘先生送给了杨大哥三只手套，那七个打工人也送给了杨大哥。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,86,你们寄给了郑大妈两张桌子，另外七位钢琴家也是。,你们寄给了郑大妈两张桌子，另外七位钢琴家也寄给了郑大妈。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,87,李四寄给了张夫人许多把椅子，这两个音乐家也是。,李四寄给了张夫人许多把椅子，这两个音乐家也寄给了张夫人。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,88,小明递给了宋女士非常多张桌子，这三位母亲也是。,小明递给了宋女士非常多张桌子，这三位母亲也递给了宋女士。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,89,李四卖给了张夫人许多个杯子，那个下属也是。,李四卖给了张夫人许多个杯子，那个下属也卖给了张夫人。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,90,我们寄给了刘先生四条被子，那十个罪犯也是。,我们寄给了刘先生四条被子，那十个罪犯也寄给了刘先生。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,91,徐小姐买给了何太太十几个开瓶器，另外五位服务员也是。,徐小姐买给了何太太十几个开瓶器，另外五位服务员也买给了何太太。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,92,我们卖给了王姨几把椅子，另外八位领导也是。,我们卖给了王姨几把椅子，另外八位领导也卖给了王姨。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,93,她卖给了王小姐一条裙子，胡大爷的学生也是。,她卖给了王小姐一条裙子，胡大爷的学生也卖给了王小姐。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,94,我们递给了胡大爷好几百个玻璃珠，那五位下属也是。,我们递给了胡大爷好几百个玻璃珠，那五位下属也递给了胡大爷。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,95,张三借给了张先生好几百张桌子，你们的领导也是。,张三借给了张先生好几百张桌子，你们的领导也借给了张先生。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,96,王姨递给了陈大姐许多个充电器，那位演员也是。,王姨递给了陈大姐许多个充电器，那位演员也递给了陈大姐。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,97,他送给了张婶几条裤子，另外十位消费者也是。,他送给了张婶几条裤子，另外十位消费者也送给了张婶。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,98,王大娘借给了张婶几本教材，另外十位顾客也是。,王大娘借给了张婶几本教材，另外十位顾客也借给了张婶。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,99,吴太太寄给了刘先生好几十只袜子，这个吉他手也是。,吴太太寄给了刘先生好几十只袜子，这个吉他手也寄给了刘先生。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,100,赵大爷借给了李太太一条裙子，那位上级也是。,赵大爷借给了李太太一条裙子，那位上级也借给了李太太。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,101,他寄给了张三好几只手套，那六个姐姐也是。,他寄给了张三好几只手套，那六个姐姐也寄给了张三。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,102,李先生寄给了张三八只手套，这个舞者也是。,李先生寄给了张三八只手套，这个舞者也寄给了张三。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,103,她们借给了刘先生六只袜子，另外十个演奏员也是。,她们借给了刘先生六只袜子，另外十个演奏员也借给了刘先生。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,104,张三卖给了王五九本教材，这个打工人也是。,张三卖给了王五九本教材，这个打工人也卖给了王五。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,105,郑大妈卖给了吴太太几个开瓶器，他的下属也是。,郑大妈卖给了吴太太几个开瓶器，他的下属也卖给了吴太太。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,106,她送给了王姨十把椅子，我们的同事也是。,她送给了王姨十把椅子，我们的同事也送给了王姨。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,107,你们寄给了徐小姐八张桌子，这两位空姐也是。,你们寄给了徐小姐八张桌子，这两位空姐也寄给了徐小姐。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,108,我们买给了陈大姐几只袜子，这个钢琴家也是。,我们买给了陈大姐几只袜子，这个钢琴家也买给了陈大姐。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,109,我寄给了陈大姐十个开瓶器，那六个下属也是。,我寄给了陈大姐十个开瓶器，那六个下属也寄给了陈大姐。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,110,胡大爷卖给了陈大姐八个杯子，另外七个儿子也是。,胡大爷卖给了陈大姐八个杯子，另外七个儿子也卖给了陈大姐。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,111,杨大哥送给了吴太太九条裙子，这七位母亲也是。,杨大哥送给了吴太太九条裙子，这七位母亲也送给了吴太太。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,112,我们寄给了李太太好几百本教材，那个演奏员也是。,我们寄给了李太太好几百本教材，那个演奏员也寄给了李太太。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,113,我送给了王姨两只袜子，这位服务员也是。,我送给了王姨两只袜子，这位服务员也送给了王姨。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,114,王小姐递给了王姨一个充电器，那个工人也是。,王小姐递给了王姨一个充电器，那个工人也递给了王姨。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,115,吴太太买给了胡大爷九张桌子，另外三个弟弟也是。,吴太太买给了胡大爷九张桌子，另外三个弟弟也买给了胡大爷。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,116,宋女士送给了冯大哥许多只手套，另外四个消费者也是。,宋女士送给了冯大哥许多只手套，另外四个消费者也送给了冯大哥。,False,False,False,True,False,False
ellipsis_double_object.jsonl,ellipsis,ellipsis_double_object,117,你借给了李太太好几把椅子，他们的妹妹也是。,你借给了李太太好几把椅子，他们的妹妹也借给了李太太。,False,False,False,True,False,False
